text,type
@wickedchain also if you've ever had a filling done on it  even if it was like 15 years ago  you can shatter and delaminate them with some kinds of bacteria and excessive grinding (i've broken a lot of fillings :(),0
@swifeibuki awwwww its ok dont be sad*pats sins head am hugs,0
@cinnamoroilie @twtsharry u still havent told me how my bedtime story went :(,0
the summers almost over and i only went to the water park once :(,0
lol some people are so moronic and inconsiderate it is honestly sad they were born that way ,0
@gnesxo damn that kinda sad ,0
its a sad day  robbe de hert dies -  robbedehert  robbe  dehert   rip  https://t co/yzhuhqce9c,0
@jeffreestar i dont understand those people  only thing i can think of is that they have self hatred and need to s https://t co/jcaprodjc1,0
@masulemi noobs im amt :(,0
@jimcarrey another name to cross off my list that is in the deep darkness of the democratic party  i think hollywoo https://t co/3wrhcnto8b,0
@minsugahq yoongi i love you :(,0
hahaha sobrang random but i once wrote a short story set in route196  im so sad  :(,0
not acknowledging that someone isn't interested doesn't make you stupid  it makes you sad  ,0
@bobbyxswag360 i forgot to record  the price is right :(,0
@tedcruz no  this is listening to experts  cant get economy back until virus is under control  25% of deaths  4% o https://t co/5vfo7xepgz,0
@milkybinwoo i've been watching blackpink these past months and i don't understand why people keep sending hate to her :(( she's a precious human being  apologizetojennie,0
bruh how is banana fish that sad i could barely watch 5 episodes without getting bored,0
@cindy_judithh girl fr im like forcing myself to eat breakfast before work bc if not ik im gonna be starving :((,0
@jdp227 we probably wont convince each other on this matter  but what i hope we can agree is that these incidents https://t co/x6koufja4k,0
@conspiracylibel so tiring :(,0
@davegreenpags @sirkenrobinson really sad  an exceptional human being  with an incredible vision ,0
@caseforthefbi thats makes me sad,0
the maximus-minimus food truck on westlake ave got tagged :( https://t co/ncrlbcmfy0  seattle,0
i just remembered i have work again tonight :((,0
@ndtv sad  he must be prosecuted ,0
@jeffreestar that is so sad and i know it has to take an emotional toll on you  i hope you know that you are beauti https://t co/lh9niu4fay,0
@chans_gigglez ur so nice omg :(,0
@hatfeltic i will :((((,0
i cant believe kobes really gone :(,0
@sad_chad3 i saved jinrui,0
@_abeann20 its so sad,0
bitter sweet finishing my last shift 3 and a half years of my life feels like the end of an era :((,0
its a little sad at this point https://t co/1g7fnzonv5,0
actually doing school work  be back later :(,0
@superliiijuju @plnkfllter nah im blatantly calling your kind the ones endangering her by  applauding  her taking https://t co/erwlqb69th,0
@hilliatfields this is awful  so sorry for you :(,0
@saintvanian same :(,0
@theperezhilton this whole situation is incredibly difficult and sad  anyone taking joy from their familys pain is https://t co/22khpmrs87,0
@nevermindloren you deserve that :( i love you so much tash :(,0
took a bunch of ls on the kobes :(,0
the oneus member-fficial was so cute im so sad i forgot how much i love them,0
@caiomstocco im sorry to hear that :(,0
@jeffreestar they make me sad ,0
so sad,0
i feel like im trying way to hard not to be sad,0
@deenfidunya its uk only unfortunately habibti :( x,0
 so  how are you   ( he said  looking a little sad and depressed  as he looked on the ground) https://t co/znyatc3rc0,0
@witnessmurda @a___lorna i feel really sad for him now,0
dear sad feelings  pls go away  i don't need you  huaaaaaaaaa,0
@koocuddles crying but this time for happy reasons :((,0
@offline damn someone sell me a pair of kobes for the low  size 9 5  im from la and have been watching kobe since https://t co/hojpvjx7cn,0
@nicolesgrigg @abc15 311 not bad zero death very good 4771 death so far very very sad  ,0
@sineadpersaud im sorry you guys are shutting down :( i'd be there if i was in that area,0
@oiulsee i would put yellow but i dont think weinteract that much :(,0
whats sad is a lot of yall think this shit is cute and be the same females crying when you get done wrong by a bo https://t co/xmwjaohbvn,0
@adoreyoufishy @giveawaysquadd thank you for doing this giveaway  i love harry so much and ive always wanted this hoodie but its so expensive here in brazil :(( 448,0
richard rider: oomf wiped out the nova corps :((( you have 24 hours to unfollow or i block https://t co/jecavh7ezo,0
@heelclaymore same  i feel sad that he can't share this moment with an actual crowd ,0
@dr1nkthewine im sorry love thats awful :(,0
@please_luv_moon :(( i'd feel sad and maybe a little embarrassed,0
sad to hear the wonderful @maryannehobbs hasnt had a hug since before lockdown  her @bbc6music show is like a hug https://t co/ujiwadrbu5,0
 i started loving myself  :( im so so proud of him https://t co/g0r8yv0r4i,0
baby grape    grape friends   swoo hih bikin mikir :(,0
@nickaashi really   everyone who reads this is sad,0
@bluespir1t afe ka :((( https://t co/brjuttsgqn,0
@icryforbensolo not today  not yet  but last night you did :(,0
@woosdyke like ill be at work or doing something and then ill think of * and my mind goes so sad :(,0
it makes me sad  https://t co/6zeykbiqjq,0
still to this day it blows my mind that people will twist themselves into pretzels to defend trump   sad ,0
@caslernoel @ivankatrump those 2 completion for whatever is in the emotional sink home of 45   sad ,0
@scottadamssays @all4himrobert the sad thing is most of them are just kids who think they are morally justified and https://t co/inkbk3gziu,0
how is the weekend already over bro :((,0
if they ever get me im going out clip empty  they just gon shoot us any way  my family gon be sad anyway  it liter https://t co/u5afffkiow,0
@ggukieflies @bts_twt me too :(( ,0
@brucedawson0xb @rickbrewpdn i ran up against this limitation multiple times in bringing swift to windows   the build system is still stuck with the limitations  but ive tried my best in foundation to avoid applications from having to deal with this   \\ \ :(,0
@veryindieboi :( &lt 3 ladies ladies    hear me out  me as a housewife   what we thinking   ,0
@kysportsradio @lex18news sad  disrespectful and bad parenting,0
im sad i ran out of lizard fabric but ngl this is my new fav bag  https://t co/pk1qm6louf,0
i want to go driving with the girlies :(,0
the infinity sadness of being brazilian and earn money in reais :( https://t co/iggpmqjiha,0
@yosoyborincano @latinxperiod @official_regisr @couturejlo @stream_with rihanna literally turned down the super bow https://t co/tcu46c9tnd,0
want someone to talk and just talk :(,0
@seancordanon @mstricknana that is just sad by any metric,0
crying until @dariankalol notices me :(,0
@loonatic_orbit2 awh thank you sm   illmiss you too :(,0
well  part of loving you is letting go   sad amat gue:(,0
@iakahome its a sad sight to see,0
@jinjinmule are you okay  :( take care of yourself  love  im sending you a big big hug ,0
unfinished  unreleased but i believe the greatest movie that never was: dreaming machine  sad but fitting that this https://t co/x0fdzvqxma,0
@fluffytobi0 well yeah its very very sad but i still didnt cry,0
@nytimes another neocon whos sad and missing wars  he wont fight in ,0
@dazaidejun hi  your dms arent open so i cant add you :(,0
another soul  what a sad world we are in  https://t co/s8wwq3idvn,0
lofi beats are immaculate   studying  lofi  trying to sleep  lofi  anxiety  lofi  sad  lofi  relaxing in bubble bat https://t co/mr4jmhylyo,0
jongdae belts notes like that so effortlessly i miss him :(( https://t co/snoylktpwe,0
being sad without a reason,0
@isothyr you deserve more &gt :(,0
the holidays are over for me  i feel so sad  :(,0
@sadkyuu love u im here for u if u need someone to talk to :( https://t co/nr0lxbddjz,0
@matthew_pottage @rhswisley something similar was up in the houseplants exhibition in january - that was one of the last normal things i did :(,0
i am so confused    but like if winwin was always there why is it news now like    i can never trust nctzens this is so sad,0
@markdice sad that the man stopping the violence was a victim of it by the very people sworn to protect him ,0
i wanna talk with someone about my new ideas for fics n aus but :( i dont wanna bother anyone :( im scared of being a burden to them and bothering them hhh :(,0
there was worse but i found her there &gt :( https://t co/qu7im6ugdq,0
@ec2man it actually shows me a man who is on holiday trying to relax with his family  what gives you the right to c https://t co/pztipveghq,0
this is funny and sad at the same time  https://t co/qsvsgsbjpi,0
@daisysehni @official_ace7 i don't exactly knew since how long (im not good at remembering :(() but as long as i know this been the greatest fam that i don't wanna leave  |  ace_hjzm |  ace_comeback |  ace_hjzm_medley | @official_ace7 |,0
@wooplmao sorry to hear that :(,0
@keag291 @jonathanfalcons @hbatakus @breaking911 but then we wouldnt be human beings :(,0
sad to tell me that most people in france dont know or dont listen taylor swifts song    tasteless,0
@cheezeeeekimbap thats a long time :(,0
@maven4trump @lservies @realdonaldtrump @jackposobiec @dbongino @charliekirk11 sad i lived in ny ages ago  wasn't like this,0
@madisoncrave damn i was late :(,0
@xternalbot i dont have it :(,0
dont mind me complaining i know theres a reason we are being sent home im just sad :((((,0
@chris97loml but they're not :( i only have yours to listen to,0
@jeffreestar beauty is in the eye of the beholder and some people's lives are ugly  it is all they can see  sad rea https://t co/32eyiekgjg,0
@f0rkur00 right  :(((,0
@realdonaldtrump @foxnews @oann you sad dillustonal man  you seriously think that if you say it    it will happen   sad  sad   sad ,0
